PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,PLEC_IndexS,PLEC_ExpfactorS,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,CLASS1,spectrum_logparabola,spectrum_plsuperexpcutoff,spectrum_powerlaw
6.027934e-15,2.0404098,6.447896e-15,2.0039895,0.04173127,0.4015036,6.649821e-15,1.9017882,0.10411816,0.6666667,0.0,234.04187,17.839323,0.0,BCU,0,0,1
1.1310791e-13,2.308673,1.1748287e-13,2.2854419,0.029076258,0.4446645,1.1818797e-13,2.2465563,0.048816778,0.6666667,0.0,762.72253,25.16173,0.5780854,BCU,0,0,1
1.996944e-14,2.2865398,2.6085166e-14,2.1638815,0.21131477,1.1390723,2.7215523e-14,2.0053465,0.49650446,0.6666667,1.3128469,265.1701,23.032825,0.6804639,BCU,0,0,1
8.150377e-15,1.9695219,1.2628818e-14,1.896159,0.3444219,3.2273178,1.2520788e-14,1.7425587,0.6323327,0.6666667,3.1832654,182.61798,10.7000675,0.0,BCU,1,0,0
1.9550872e-13,2.5966003,2.0299944e-13,2.584103,0.025176566,0.0,2.0672065e-13,2.519089,0.07403621,0.6666667,0.0,732.9028,40.626987,0.79603755,BCU,0,0,1
6.5787404e-13,2.3626664,6.9757714e-13,2.3395028,0.04360498,1.5756036,6.7991625e-13,2.3208497,0.035107482,0.6666667,1.0049769,2204.384,136.746,0.684253,BCU,0,0,1
7.413879e-13,2.4235096,9.0256226e-13,2.3658462,0.19950424,4.85676,8.79881e-13,2.2936969,0.28477103,0.6666667,4.6805525,2008.2158,74.11082,0.46592876,BCU,1,0,0
2.8594362e-14,2.2071111,3.321886e-14,2.123675,0.108706586,1.2929531,3.2016964e-14,2.076351,0.12671207,0.6666667,0.90369534,543.9778,14.755713,0.0,BCU,0,0,1
8.054778e-13,2.7446537,1.0602417e-12,2.8459864,0.21940784,2.9398346,1.0520984e-12,2.6822405,0.43177715,0.6666667,2.7463315,1016.5917,13.510173,0.13479395,BCU,1,0,0
1.3520347e-13,2.3453796,1.6500017e-13,2.272456,0.17599778,2.854677,1.6179872e-13,2.1932552,0.2626023,0.6666667,2.721561,928.0013,82.152596,0.9495341,BCU,1,0,0
9.111981e-13,2.5944066,1.351395e-12,2.744183,0.31465364,6.441712,1.3719604e-12,2.5494976,0.69373405,0.6666667,6.4264545,2280.3684,11.939968,0.0,BCU,1,0,0
4.9380254e-13,2.6763768,6.4386907e-13,2.768277,0.23707207,2.8646982,6.3396554e-13,2.6564476,0.4192979,0.6666667,2.441744,978.5509,84.677956,1.0099137,BCU,1,0,0
8.093838e-14,2.4445977,8.251279e-14,2.4379158,0.014071153,0.0,8.262102e-14,2.4265566,0.021042017,0.6666667,0.0,439.42075,11.600284,0.0,BCU,0,0,1
6.5578124e-14,2.242493,8.917838e-14,2.0621562,0.34951878,2.4471004,9.5720625e-14,1.8392725,1.0279998,0.6666667,2.7903674,257.42056,13.396532,0.0,BCU,1,0,0
2.2657456e-13,2.3169708,2.3767208e-13,2.2946668,0.03616826,0.7867966,2.3280892e-13,2.2833858,0.028980765,0.6666667,0.0,1025.2599,49.719765,0.61840105,BCU,0,0,1
1.7258472e-14,1.990882,2.0496676e-14,1.8933538,0.11848716,1.7523654,1.9704006e-14,1.8478813,0.13252369,0.6666667,1.517535,428.88617,22.002945,0.4594595,BCU,0,0,1
5.7042397e-13,2.7255447,7.274235e-13,2.9325738,0.22944169,2.3191178,7.69365e-13,2.9607918,0.84517735,0.6666667,1.8526598,1102.7404,11.462308,0.0,BCU,1,0,0
