SpectrumType,PL_Flux_Density,PL_Index,LP_Flux_Density,LP_Index,LP_beta,LP_SigCurv,PLEC_Flux_Density,PLEC_IndexS,PLEC_ExpfactorS,PLEC_Exp_Index,PLEC_SigCurv,Npred,Variability_Index,Frac_Variability,CLASS1
0,-0.012197376,0.8013237,-0.012445416,0.7576569,-0.74861807,-0.3344637,-0.012484942,0.9469152,-0.87877166,0.04349347,-0.43981433,-0.10234947,-0.06570081,0.82147306,FSRQ
0,-0.012176489,0.68406236,-0.012446454,0.7258896,-1.1735237,-0.4636594,-0.012460472,0.8847026,-0.91917825,0.04349347,-0.43981433,-0.12536988,-0.05939096,1.2899377,FSRQ
0,-0.011951459,1.1434511,-0.012088374,1.0323006,-0.48176494,-0.15229611,-0.012112902,1.1244515,-0.64624536,0.04349347,-0.2077986,-0.010649703,-0.04289093,1.1162145,BCU
0,-0.012445521,-0.4413386,-0.012771899,-0.22619662,-1.0066957,-0.4636594,-0.012819189,-0.058200717,-0.90240085,0.04349347,-0.43981433,-0.21405946,-0.077085674,0.23603252,BCU
1,-0.012415536,-0.79943115,-0.012727203,-0.8362531,-0.26613578,-0.09735457,-0.012774043,-0.73018,-0.5524086,0.04349347,-0.09368247,-0.19180307,-0.07349009,0.43573824,BLL
0,-0.01240634,-0.89325964,-0.012723558,-0.56813306,-1.0621912,-0.4636594,-0.012766471,-0.41974744,-0.9125592,0.04349347,-0.43981433,-0.1075914,-0.07536761,-0.21305141,BLL
0,-0.012451998,-1.4452437,-0.012779366,-1.2322658,-0.22754607,-0.23012598,-0.012827382,-1.2733644,-0.4145125,0.04349347,-0.24229862,-0.22684738,-0.080476455,-0.78566504,BLL
2,-0.012334358,-0.15964834,-0.012551538,-0.9411129,2.4609735,0.4726384,-0.012590574,-1.0300459,1.724605,0.04349347,0.52245784,-0.16760625,-0.080404684,-0.78566504,NoAGN
0,-0.012453859,-2.5311666,-0.012782258,-2.0941746,-0.49041075,-0.2560561,-0.012830402,-1.8810222,-0.7589615,0.04349347,-0.4151382,-0.2320477,-0.078655876,-0.78566504,BLL
0,-0.012403386,0.6052452,-0.012715393,0.62801033,-0.7808968,-0.36700004,-0.01275955,0.7190961,-0.7777424,0.04349347,-0.43981433,-0.16536218,-0.07765492,-0.13476221,BCU
0,-0.012443645,-0.41927445,-0.0127671175,-0.39950845,-0.12634654,-0.21845192,-0.012814018,-0.39122686,-0.16667452,0.04349347,-0.2114012,-0.1858475,-0.06737272,1.4543065,BCU
1,-0.012446965,-1.093029,-0.01277098,-1.06243,0.18223621,-0.12453086,-0.012819533,-0.97422093,-0.41334894,0.04349347,-0.20867275,-0.23025003,-0.07350033,0.6613395,BLL
1,-0.011853543,-1.3648741,-0.012001517,-1.206594,-0.763561,0.114835896,-0.012018283,-0.98709714,-0.8515682,0.04349347,0.30435637,0.2143117,-0.047509518,-0.12595218,BLL
1,-0.011979324,1.1338443,-0.011958006,0.94897556,0.88683045,0.09664625,-0.011939697,0.847933,0.9478881,0.04349347,0.09530659,-0.116867974,-0.013327816,3.022002,BCU
0,-0.012451427,-1.3038877,-0.012779455,-0.8526544,-1.1711574,-0.4636594,-0.012827008,-1.020605,-0.76375556,0.04349347,-0.43981433,-0.19484378,-0.082311,-0.78566504,BLL
1,-0.01245037,-2.234491,-0.012776127,-2.597991,0.6163245,0.20673086,-0.012824272,-2.4951367,-0.050028514,0.04349347,0.24473467,-0.23053159,-0.08081646,-0.78566504,BLL
0,-0.012442101,-0.8218793,-0.012767686,-0.5481587,-1.0172602,-0.4636594,-0.012813904,-0.5997589,-0.7572428,0.04349347,-0.3767279,-0.18774347,-0.07306164,0.5390273,BCU
0,-0.01245071,-1.6603484,-0.012777479,-1.5147951,-0.29032004,-0.1832257,-0.012825652,-1.336382,-0.66680163,0.04349347,-0.25445172,-0.22232099,-0.075168274,0.5223866,BLL
0,-0.012437783,-0.06540891,-0.012758939,-0.50622904,0.01267888,-0.3545111,-0.0128055625,-0.94701934,0.24948117,0.04349347,-0.2630088,-0.21495774,-0.076253355,0.7265858,BLL
2,-0.011420385,0.4724762,-0.011196219,0.09319704,0.6593859,0.787259,-0.011186065,0.11169532,0.20091352,0.04349347,0.824056,0.21798284,-0.07816398,-0.63795877,NoAGN
2,-0.011771124,0.45425025,-0.011724082,-0.12588342,0.8061397,0.5412571,-0.011741795,-0.047854185,0.23065597,0.04349347,0.55261016,0.072350174,-0.07781458,-0.5439972,NoAGN
1,-0.011780625,-0.28295264,-0.011892567,-0.33186525,-0.5942148,0.07487367,-0.011912715,-0.08858207,-0.78857106,0.04349347,-0.0007314694,0.19132477,-0.08152967,-0.78566504,NoAGN
0,-0.012406639,-0.05462773,-0.012713091,-0.043102294,-0.18371816,-0.16210373,-0.012758732,-0.016815223,-0.40388986,0.04349347,-0.17031966,-0.1699781,-0.07930991,-0.78566504,FSRQ
1,-0.012451921,-1.5344601,-0.0127787115,-2.1144447,0.9614582,-0.12428023,-0.012826721,-2.1472337,0.4273692,0.04349347,-0.087813854,-0.2430298,-0.07783236,-0.78566504,BLL
1,-0.009749378,0.71948385,-0.009071273,0.4530507,-0.34553403,0.13014825,-0.008980083,0.57806957,-0.56153995,0.04349347,0.16781186,0.1209881,0.007961061,1.0280285,FSRQ
1,-0.0099966405,0.68199825,-0.009298489,0.32869482,-0.1590576,0.17155041,-0.009283386,0.5035814,-0.53612965,0.04349347,0.1495802,0.061124865,-0.016227845,0.9302738,FSRQ
1,-0.0037858891,-0.9295867,-0.0010949979,-0.9298735,-0.54289776,2.1129892,-0.0009072683,-0.6761034,-0.78496635,0.04349347,2.091638,2.7104685,-0.048363157,-0.5909623,FSRQ
0,-0.0123760495,-0.6798077,-0.01267801,-0.5382411,-0.67697376,-0.18100889,-0.012721743,-0.37282732,-0.7859387,0.04349347,-0.17518069,-0.10760193,-0.05491941,0.7077207,BCU
1,-0.0118032675,0.90003747,-0.011755535,1.0866363,0.60272485,0.57308644,-0.0117289815,1.0456557,0.49734855,0.04349347,0.5210842,0.12389966,0.008766067,1.5808265,FSRQ
0,-0.012453748,-1.9641747,-0.012781977,-2.4257784,0.82350075,-0.19200936,-0.012830033,-2.913722,0.9733731,0.04349347,-0.11988484,-0.24096231,-0.07764987,-0.78566504,BLL
1,-0.011866459,0.90171754,-0.011940441,0.73010397,-0.18656912,-0.07745979,-0.011956201,0.7679935,-0.38984886,0.04349347,-0.07303544,-0.09802994,-0.072581865,0.21803316,FSRQ
0,-0.012331553,0.9440749,-0.012653052,0.90081084,-1.5782135,-0.21449725,-0.012674022,1.2192332,-1.046016,0.04349347,-0.33011833,-0.12982796,-0.07868098,-0.2973688,BCU
0,-0.012440887,-0.5540695,-0.012764224,-0.42983547,-0.5245541,-0.2948917,-0.01281141,-0.3906494,-0.5762534,0.04349347,-0.3190005,-0.20436268,-0.08260545,-0.78566504,OtroAGN
0,-0.011775994,1.2171373,-0.011858801,0.9844402,-0.47351024,-0.21088804,-0.011859057,1.0790277,-0.5810408,0.04349347,-0.19971028,-0.06286679,-0.0678663,0.32398814,FSRQ
1,-0.012387817,-0.5267045,-0.012683817,-0.73220736,0.06853908,-0.0098611275,-0.012728606,-0.68086517,-0.24493866,0.04349347,0.012583686,-0.1790037,-0.06904271,0.40725818,BCU
1,-0.0042012595,-0.3530109,-0.001952239,-0.34048486,-0.6949106,0.9578767,-0.001649347,-0.103430465,-0.8378009,0.04349347,0.9358783,2.12077,2.3297,1.4979194,BLL
0,-0.012453831,-1.7189969,-0.012782081,-1.834509,0.6313806,-0.19393088,-0.012830154,-1.8943459,0.45666435,0.04349347,-0.19859295,-0.23708129,-0.076303996,-0.78566504,BCU
0,-0.012433305,-0.98698187,-0.012757313,-0.6221927,-1.1280507,-0.4636594,-0.012803023,-0.46537426,-0.9332575,0.04349347,-0.43981433,-0.16307752,-0.066816285,0.7392517,BLL
0,-0.012265959,1.0815971,-0.012495502,0.69627374,0.50711596,-0.14171495,-0.012518493,0.60533255,0.686182,0.04349347,-0.11433121,-0.14407966,-0.07928903,-0.63672274,BLL
1,-0.012404276,-1.6761776,-0.012707834,-1.3846622,-0.59605193,0.21021457,-0.012759449,-1.1358901,-0.85553026,0.04349347,-0.031110026,0.21179156,-0.08029798,-0.78566504,NoAGN
0,-0.0118437195,-0.10353773,-0.011996317,0.01172868,-0.86845225,-0.22818643,-0.012007306,0.21657419,-0.8919457,0.04349347,-0.25979957,0.11600491,0.08790888,1.6456201,BLL
0,-0.012445558,-0.35762113,-0.012771259,-0.24647401,-0.75345117,-0.4047246,-0.012818253,-0.2696908,-0.59847456,0.04349347,-0.43981433,-0.21709095,-0.063710295,3.2917743,BCU
0,-0.012447384,-1.4760262,-0.012773643,-1.2564453,-0.7244841,-0.3236893,-0.012821225,-1.1313454,-0.7636651,0.04349347,-0.28120768,-0.19529495,-0.08335991,-0.78566504,BLL
0,-0.011747835,1.6660863,-0.012008865,1.6039708,-1.5412083,-0.25750986,-0.011916543,1.7892331,-1.0239553,0.04349347,-0.43981433,-0.13025537,-0.07090622,0.7483265,FSRQ
0,-0.012365503,0.76338375,-0.012674121,0.7671216,-1.0903343,-0.4636594,-0.012712862,0.9357094,-0.9179036,0.04349347,-0.43981433,-0.16509818,-0.06701047,1.4821103,BCU
0,-0.012451382,-1.6803888,-0.012778391,-1.5425363,-0.19782275,-0.21302725,-0.012826357,-1.5575842,-0.40428066,0.04349347,-0.1865532,-0.22607607,-0.08068241,-0.78566504,BCU
0,-0.01245312,-1.4375588,-0.012781119,-1.3624083,-0.15866481,-0.2896158,-0.012829129,-1.364142,-0.26732275,0.04349347,-0.31533444,-0.23087582,-0.07632933,-0.09622138,BCU
0,-0.012367104,0.12434464,-0.012665648,0.06294432,-0.53598887,-0.32129735,-0.012706075,0.17289768,-0.5555462,0.04349347,-0.29574072,-0.1436741,-0.077377744,-0.12120713,BLL
0,-0.012452159,-1.6266204,-0.01278001,-1.3140244,-0.7206705,-0.35997128,-0.012828006,-1.1353791,-0.7833281,0.04349347,-0.43981433,-0.21532832,-0.08074991,-0.78566504,BLL
1,-0.006137012,0.1500968,-0.004525712,0.15289651,-0.7505083,0.22222649,-0.004278071,0.3705966,-0.8577745,0.04349347,0.14419061,0.9147227,0.886879,1.8392923,FSRQ
1,-0.01215731,1.243023,-0.012257523,1.0764413,1.0555657,-0.027496904,-0.012247518,0.8998548,1.436257,0.04349347,0.0091706645,-0.1460373,-0.067321315,1.4252938,BCU
0,-0.012447059,-1.571336,-0.012772523,-1.3943117,-0.45949975,-0.1739827,-0.012820059,-1.3819098,-0.5502518,0.04349347,-0.09426407,-0.19889542,-0.07925927,-0.78566504,BLL
1,-0.010201517,0.48219612,-0.0095081525,0.19435914,0.013799448,0.50154036,-0.009494379,0.32337707,-0.39270735,0.04349347,0.451993,0.21889663,0.13531208,1.524729,FSRQ
1,-0.011968572,-0.44801846,-0.012151144,-0.36775717,-0.7694408,-0.12038056,-0.012175051,-0.1478886,-0.8610224,0.04349347,-0.126532,0.03415946,-0.02924877,0.5586744,BLL
1,-0.012334928,-0.47270143,-0.012611787,-0.72612125,-0.10328628,-0.011144186,-0.012655832,-0.56438434,-0.48786947,0.04349347,0.002958273,-0.16027038,-0.07251757,0.2861297,BLL
0,-0.012453991,-2.6208847,-0.012782362,-2.1997347,0.22737233,-0.17541394,-0.012830439,-2.336835,0.38642052,0.04349347,-0.16869876,-0.24366875,-0.076662675,-0.78566504,BLL
1,-0.012374733,0.821029,-0.012647445,1.3255796,0.58877397,0.102261215,-0.012682556,1.2957543,1.0338588,0.04349347,0.061958443,-0.03572685,-0.08053071,-0.78566504,NoAGN
1,-0.012384968,0.62344503,-0.012656041,0.36601228,1.1616831,0.0016870378,-0.012692897,0.029052727,1.2325599,0.04349347,0.05965911,-0.1902759,-0.079125784,-0.78566504,NoAGN
1,-0.012381932,0.3975588,-0.012667425,0.30167365,0.49013415,-0.035142504,-0.012704183,0.0071427585,0.73241496,0.04349347,0.024223197,-0.1855895,-0.06396849,2.0234668,BCU
0,-0.012384482,-0.14202453,-0.012690928,-0.0014160706,-0.77525085,-0.29290164,-0.012733455,0.11117298,-0.76123226,0.04349347,-0.2868184,-0.09119899,-0.076878585,-0.18512887,BLL
0,-0.012441654,0.1601083,-0.012762604,-0.36165473,0.9285268,-0.1995874,-0.012808339,-0.44919842,1.1764724,0.04349347,-0.16119872,-0.20196225,-0.07845681,-0.78566504,FSRQ
0,-0.012441674,-1.7638075,-0.012766132,-1.4026649,-0.8107447,-0.2484468,-0.0128135495,-1.1892766,-0.8649863,0.04349347,-0.2581617,-0.11853034,-0.06095578,0.5060381,BLL
0,-0.012128393,0.75678533,-0.012325244,0.5486062,-0.32521817,-0.19657871,-0.012350528,0.62373894,-0.48587757,0.04349347,-0.18368192,-0.11085409,-0.06624133,0.70654327,FSRQ
0,-0.012344021,0.7942946,-0.01263202,0.63787484,-0.51774395,-0.3372404,-0.012672883,0.7331009,-0.6217199,0.04349347,-0.43981433,-0.1709674,-0.07268658,0.4098168,BCU
0,-0.0124457115,-0.44194788,-0.012772092,-0.22789954,-0.99288917,-0.4636594,-0.012819333,-0.10572023,-0.86370194,0.04349347,-0.43981433,-0.20018347,-0.075966254,0.27729973,NoAGN
0,-0.012129765,1.150884,-0.012301605,0.8451854,-0.006822996,-0.23265053,-0.012322648,0.7659355,-0.13717185,0.04349347,-0.2144387,-0.16928312,-0.07011504,1.0769919,FSRQ
1,-0.012411097,-0.320635,-0.012716586,-0.61113846,0.37120643,-0.077868685,-0.012762748,-0.5311859,-0.028642556,0.04349347,-0.110632755,-0.20416749,-0.08244452,-0.78566504,BLL
2,-0.012246446,-0.23790294,-0.012442421,-0.5430032,0.7001895,0.5451041,-0.012483021,-0.52386004,0.15590276,0.04349347,0.5559528,-0.057614695,-0.07769425,-0.48745444,NoAGN
0,-0.012374147,0.30984592,-0.012688333,0.4356166,-1.2283553,-0.41488308,-0.012727585,0.70380306,-1.0150971,0.04349347,-0.43981433,-0.16566245,-0.079865694,-0.78566504,BCU
1,-0.01209973,-0.71598077,-0.012304051,-0.8189962,-0.41135192,0.17333886,-0.012336876,-0.60528857,-0.67950946,0.04349347,0.20731173,0.010060727,-0.042526618,0.43345186,BLL
1,-0.012430386,-1.6600276,-0.012750261,-1.6596627,-0.46673933,-0.114958785,-0.012798105,-1.3021283,-0.8011717,0.04349347,-0.16250885,-0.19299491,-0.0725339,0.22216065,BLL
1,-0.0081546055,0.09093114,-0.006800086,-0.16696228,-0.18646133,0.8554044,-0.006673473,-0.007370568,-0.5123806,0.04349347,0.90880924,0.55110127,0.3248988,1.1339812,FSRQ
0,-0.01244963,-0.6938866,-0.012776714,-0.5079967,-0.77545416,-0.38754365,-0.012824496,-0.37913856,-0.7930689,0.04349347,-0.43981433,-0.21064755,-0.076248616,0.26984543,NoAGN
1,-0.011991979,1.2966998,-0.0119268885,0.9509867,1.3789049,0.14052406,-0.0119124,0.71419597,1.2870833,0.04349347,0.17412378,-0.14384238,-0.077456765,-0.08096575,BCU
0,-0.0124252215,-0.27989522,-0.012742354,-0.23480089,-0.5046106,-0.23156735,-0.0127879605,-0.1928027,-0.5673753,0.04349347,-0.21267697,-0.15652874,-0.07743692,-0.40800506,BLL
0,-0.011913169,0.6602621,-0.01207945,0.60428417,-0.74657977,-0.25590736,-0.012078426,0.70446944,-0.7054015,0.04349347,-0.16931179,0.04954937,-0.041387297,0.6331938,FSRQ
0,-0.012336812,0.37330255,-0.012637963,0.44412863,-1.0649647,-0.4636594,-0.012671859,0.5450302,-0.8476787,0.04349347,-0.43981433,-0.1354248,-0.071305454,0.50432855,BCU
1,-0.012447976,-1.2861316,-0.012772778,-1.6470094,0.41677412,-0.09258987,-0.012820517,-1.6925403,0.045678865,0.04349347,-0.058673892,-0.2336816,-0.07735756,0.16211297,BCU
0,-0.011311113,1.3186967,-0.011230921,1.1139778,-0.4621747,-0.17196856,-0.011202482,1.2161198,-0.5896177,0.04349347,-0.21015903,-0.011346221,-0.0725304,0.045417715,FSRQ
0,-0.012446278,-0.54636,-0.012769978,-1.1145356,1.0559664,-0.14120203,-0.012817011,-1.5335598,1.2276567,0.04349347,-0.063552864,-0.2190097,-0.0753087,0.28688008,BCU
0,-0.012316978,0.2273944,-0.012598866,0.33039516,-0.7167854,-0.23808542,-0.012645935,0.5119645,-0.9006665,0.04349347,-0.43981433,-0.06431524,-0.07844829,-0.13753875,BCU
1,-0.009011802,-1.483687,-0.008311632,-1.2850951,-0.79106575,0.76673,-0.008220847,-0.98704857,-0.9022758,0.04349347,0.78029937,1.6922023,0.1371138,-0.100073025,BLL
1,-0.011543208,1.6346831,-0.011485451,1.6015054,-0.07730135,0.0664177,-0.011450888,1.602787,-0.10619343,0.04349347,0.0087656975,0.1546013,-0.082991675,-0.78566504,NoAGN
0,-0.011975442,1.1371585,-0.012135087,0.9635394,-0.5036835,-0.19584523,-0.012149427,1.0386355,-0.5998453,0.04349347,-0.1889459,-0.07103237,-0.040791795,1.7201461,FSRQ
0,-0.012174292,-0.14730646,-0.012430488,0.02121581,-0.9827384,-0.36342192,-0.012456754,0.21788755,-0.91932374,0.04349347,-0.43981433,0.10462477,0.23228475,4.14254,FSRQ
2,-0.011310316,0.6707185,-0.010925752,0.32511088,1.2123024,1.4017727,-0.010924443,0.45489448,0.44098136,0.04349347,1.3924371,1.0015246,-0.07756917,-0.6725402,NoAGN
1,-0.012453747,-1.7663174,-0.012781664,-1.5164365,1.7566187,5.422699e-05,-0.012829636,-2.1325014,2.1991422,0.04349347,0.061893135,-0.24686305,-0.07872296,-0.78566504,BCU
0,-0.012451762,-0.94374377,-0.012778782,-0.9728001,0.28411287,-0.23330227,-0.012826865,-0.92138255,-0.14969334,0.04349347,-0.28625405,-0.22804506,-0.08168608,-0.78566504,BCU
0,-0.012453666,-1.7133071,-0.012782016,-1.4227978,-0.5261321,-0.3631275,-0.012830038,-1.5386413,-0.33114347,0.04349347,-0.36223295,-0.23900594,-0.079301864,-0.78566504,BCU
0,-0.012452183,-1.3879703,-0.012779222,-1.804691,1.102725,-0.15496412,-0.012826871,-2.0881648,1.5278422,0.04349347,-0.094192535,-0.22995672,-0.07687757,-0.78566504,BCU
0,-0.01245404,-2.676557,-0.0127824545,-2.419715,0.2333163,-0.19138166,-0.012830522,-2.7667396,0.4528041,0.04349347,-0.12937564,-0.24452461,-0.075783,-0.78566504,BCU
0,-0.011943622,1.408337,-0.012050325,1.2163149,-0.21767579,-0.21122198,-0.012055198,1.1824986,-0.26128516,0.04349347,-0.20539476,-0.135542,-0.07086497,0.87448823,BCU
0,-0.012427309,-0.8507063,-0.012749348,-0.5516446,-1.0480163,-0.4636594,-0.012794141,-0.4189984,-0.86624455,0.04349347,-0.43981433,-0.16282466,-0.06967616,0.36558938,BLL
1,-0.009622421,0.8120093,-0.008875255,0.62563086,-0.36266375,0.21984233,-0.008847718,0.78825444,-0.6659687,0.04349347,0.12261684,0.27576298,0.04926427,0.96710217,FSRQ
1,-0.011041008,0.817857,-0.010816142,0.58287215,-0.22614636,0.09330858,-0.010781339,0.673919,-0.438983,0.04349347,0.116805255,0.061574288,0.0026805012,1.1600338,FSRQ
0,-0.012407175,-0.04545074,-0.012718422,0.14100364,-0.46140614,-0.19710311,-0.012762459,0.17856948,-0.49956855,0.04349347,-0.22086889,-0.12386266,-0.065132394,1.0125484,FSRQ
0,-0.01245398,-2.0899656,-0.01278237,-1.9423604,0.11802794,-0.269649,-0.012830486,-1.9261032,-0.14834166,0.04349347,-0.30540925,-0.24407087,-0.08122062,-0.78566504,BLL
1,-0.012412617,-0.99800485,-0.01272632,-1.0587599,-0.40475366,-0.060548678,-0.012772344,-0.9046863,-0.63359714,0.04349347,-0.0073732156,-0.1606908,-0.07159549,0.21208891,BLL
1,-0.012133891,1.5528678,-0.01219269,0.800504,1.0373012,-0.10171462,-0.012188051,0.18464775,1.2698405,0.04349347,-0.026942305,-0.1955526,-0.07927288,-0.78566504,BCU
1,-0.009191384,0.6367605,-0.007422342,1.2947971,0.48029408,3.5695078,-0.00694116,1.1857598,0.67537767,0.04349347,3.4363286,3.5514655,-0.07744391,-0.7340081,NoAGN
1,-0.012227202,-0.42764306,-0.012468461,-0.64819515,-0.2336952,0.13739745,-0.012509933,-0.4101055,-0.6155657,0.04349347,0.14196926,-0.052193463,-0.04552439,0.6003274,BLL
0,-0.0124451695,-0.97939444,-0.01276952,-0.96717846,-0.11094535,-0.1675368,-0.012816846,-0.9464131,-0.2709541,0.04349347,-0.15658967,-0.19421445,-0.07229507,0.5730662,BCU
2,-0.0121720005,0.793257,-0.01234179,0.58232695,0.9006913,0.5201062,-0.012363092,0.5068889,0.64801866,0.04349347,0.5557214,0.19207822,-0.080768526,-0.78566504,NoAGN
0,-0.0124422815,-0.6500997,-0.012765509,-0.7556349,-0.23226558,-0.23758216,-0.012812568,-0.7620018,-0.33960623,0.04349347,-0.19001357,-0.1923709,-0.07996443,-0.78566504,BLL
0,-0.012451917,-1.4557736,-0.012779085,-1.4308143,0.19779539,-0.21643469,-0.012827,-1.4347758,-0.025725033,0.04349347,-0.22068742,-0.22994275,-0.08126741,-0.78566504,BLL
0,-0.012452638,-1.300577,-0.01278139,-0.55811036,-1.7831383,-0.19612943,-0.012829105,-0.24303973,-1.1176403,0.04349347,-0.37819976,-0.23147935,-0.07430835,0.25865996,BLL
1,-0.0121348575,0.3253598,-0.012350371,-0.20643753,0.010180924,0.0057602525,-0.012380514,-0.02887657,-0.3513676,0.04349347,0.02720951,-0.050139926,-0.08141828,-0.78566504,BCU
0,-0.012449681,-0.7011591,-0.012775402,-1.530866,1.0062075,-0.18938908,-0.01282319,-1.5268518,0.48269603,0.04349347,-0.14348176,-0.22141294,-0.077783994,-0.78566504,BLL
0,-0.012356452,0.07412838,-0.012658095,0.18633018,-0.940593,-0.39287934,-0.012698036,0.34215114,-0.8763419,0.04349347,-0.43981433,-0.10025005,-0.08029907,-0.78566504,BLL
1,-0.012362971,-1.2519062,-0.012661969,-1.1355286,-0.68249047,-0.12122352,-0.012706274,-0.9065605,-0.8254757,0.04349347,-0.0867209,-0.12297921,-0.07435434,-0.21247382,BLL
2,-0.01148172,0.48378527,-0.010952818,1.4743754,1.1905472,3.1825783,-0.010739945,1.4366537,1.4132605,0.04349347,3.1371648,2.1099398,-0.0810929,-0.78566504,NoAGN
1,-0.007968783,0.40033016,-0.0067781974,0.19196302,-0.46145755,0.29421735,-0.0066245324,0.38115856,-0.68565816,0.04349347,0.32498875,0.39541382,0.9703085,3.7345333,FSRQ
0,-0.011986072,1.2223822,-0.012119939,0.89037615,-0.25382048,-0.26300022,-0.012107301,0.83296245,-0.1505795,0.04349347,-0.21369056,-0.13488637,-0.07614091,0.20014235,FSRQ
0,-0.012444363,-0.50625247,-0.012770685,-0.26004353,-1.1065452,-0.4636594,-0.012818053,1.6053185e-05,-0.9922224,0.04349347,-0.43981433,0.38962603,-0.0791298,-0.78566504,NoAGN
1,0.0014913443,0.3034624,0.0071211993,0.019797994,-0.0859153,1.3622679,0.007533044,0.17001793,-0.44671234,0.04349347,1.1803368,1.0986013,0.78271157,0.95283836,NoAGN
0,-0.0124507565,-1.4926262,-0.012777564,-1.5023246,-0.14529812,-0.21096934,-0.012825426,-1.4538467,-0.36868608,0.04349347,-0.19179747,-0.21876402,-0.076768875,-0.17850968,BLL
1,-0.012383656,-1.6405637,-0.012685475,-1.6016421,-0.47964144,0.19558349,-0.012730927,-1.4407405,-0.69434994,0.04349347,0.3337006,-0.07829499,-0.049414802,0.39798504,BLL
1,-0.011170985,0.789908,-0.011038983,0.633262,-0.51096904,-0.033980552,-0.011038004,0.78838724,-0.71766824,0.04349347,-0.08267882,0.06646843,0.14099024,2.7884257,FSRQ
2,-0.012221446,-0.21670568,-0.012398543,-0.7511572,1.2859154,0.4618714,-0.012427994,-0.77782476,0.7586423,0.04349347,0.55611676,-0.11027251,-0.075483784,-0.21870056,NoAGN
1,-0.012453321,-1.9996563,-0.012781141,-2.0591412,0.77465177,-0.008643922,-0.012829179,-2.2222395,0.51196116,0.04349347,0.021529593,-0.24055485,-0.07961727,-0.78566504,NoAGN
0,-0.012445827,-0.8363762,-0.012772229,-0.5512122,-0.99158645,-0.4636594,-0.012819419,-0.44240615,-0.85027266,0.04349347,-0.43981433,-0.18380278,-0.082839474,-0.78566504,NoAGN
0,-0.012143367,0.5468049,-0.012383608,0.5323433,-0.86327714,-0.36454403,-0.012400546,0.6272331,-0.7634902,0.04349347,-0.31106687,-0.08226738,-0.07404432,0.0037813385,BLL
0,-0.0124513,-1.8383077,-0.012778537,-1.6087761,-0.50112015,-0.25275216,-0.012826466,-1.5093672,-0.64624894,0.04349347,-0.22873825,-0.22209458,-0.079589695,-0.78566504,BLL
1,-0.012213059,-1.2379103,-0.012472918,-1.0483185,-0.8282207,-0.14259623,-0.012506481,-0.84232056,-0.86981344,0.04349347,-0.010590037,0.0077414634,-0.018100427,0.7611717,BLL
1,-0.012353295,-1.4531662,-0.012646283,-1.4182221,-0.53259146,0.17888638,-0.01269088,-1.1900119,-0.75896996,0.04349347,0.26235172,-0.032652803,-0.08129993,-0.78566504,BLL
1,-0.012294898,0.42183167,-0.012564436,0.60366017,-0.4858971,0.08232906,-0.012597737,0.6604322,-0.51940244,0.04349347,0.050343554,0.18079662,0.046692412,1.8519596,BCU
0,-0.01242833,-1.1553398,-0.012748283,-0.96385145,-0.7083287,-0.21045595,-0.012793628,-0.91211015,-0.66304004,0.04349347,-0.04207108,-0.11086042,-0.07781103,-0.42976356,BLL
0,-0.012315178,0.26294073,-0.012602996,0.26992816,-0.8537199,-0.37889022,-0.012635644,0.3322092,-0.7419398,0.04349347,-0.31160632,-0.13431033,-0.08108299,-0.78566504,BCU
0,-0.012434161,-0.43261522,-0.012756222,-0.35319525,-0.7176244,-0.32524544,-0.012802893,-0.18948391,-0.7814053,0.04349347,-0.34109026,-0.1503329,-0.07196159,0.71134585,BCU
0,-0.012306888,1.1868382,-0.012601883,1.117945,-1.1016355,-0.4636594,-0.012633793,1.2543938,-0.9007525,0.04349347,-0.43981433,-0.18401115,-0.07486165,-0.017693354,FSRQ
0,-0.012432918,-0.3428477,-0.012756593,-0.11742008,-1.092065,-0.4636594,-0.012802391,0.013998274,-0.90143085,0.04349347,-0.43981433,-0.1888506,-0.06936671,0.5965033,BLL
0,-0.011352311,1.1953814,-0.011280412,1.0048784,-0.5393219,-0.21049088,-0.011255785,1.0914673,-0.62906337,0.04349347,-0.20345302,-0.05121561,-0.05539814,0.87726504,FSRQ
2,-0.0081368005,0.21244395,-0.0056651537,0.4520775,0.7477149,5.057255,-0.0052512055,0.56898755,0.65858245,-24.852917,4.984637,3.7894511,-0.08242643,-0.78566504,NoAGN
1,-0.011919353,1.4775774,-0.011824023,1.120275,1.1004071,0.080297306,-0.011790101,0.8462301,1.2199038,0.04349347,0.1213711,-0.10206559,-0.07913639,-0.78566504,BCU
0,-0.012419941,0.22425559,-0.012741085,0.34805733,-1.1283971,-0.4636594,-0.012785159,0.48725682,-0.9116428,0.04349347,-0.43981433,-0.12146842,-0.07364123,0.2202694,NoAGN
0,-0.012445236,-0.5219868,-0.012770714,-0.33297682,-0.698486,-0.32409185,-0.012817785,-0.31852555,-0.6263279,0.04349347,-0.32971847,-0.18832892,-0.076071784,0.044435266,BCU
0,-0.012319578,0.96501297,-0.012606502,0.89069456,-0.7677201,-0.38203216,-0.012636694,0.91979194,-0.5694248,0.04349347,-0.43981433,-0.15576234,-0.079378776,-0.78566504,BCU
1,-0.012421442,-1.5460125,-0.012736433,-1.8104452,-0.10898823,0.049255446,-0.012783125,-1.6020583,-0.49845508,0.04349347,0.14535755,-0.18176869,-0.073098995,-0.020708902,BLL
